"Target String","URL Safe String","User","Hub","Hub Type","Blog Title","Blog Locale"
".com",".com","","Insights Articles (blog posts)","MARKETING","Four strategies to combat financial uncertainty in a turbulent market","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Russia-Ukraine conflict leaves us more cautious towards European equities","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","The Fed’s rate hike announcement goes above and beyond","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Audio commentary: Fed rate hikes have arrived - what are the implications?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Health and well-being funds can help ESG investors align portfolios with wellness values","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Helping women on the path to recovery","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","How Roth accounts can be used as a tool for retirement and legacy planning","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","What could shape portfolio performance over the next year?","en_US"
".com",".com","Thomas Smith","Thomas Smith, CAP®, CFP®, CLU®, CPA","PERSONAL","How to choose a Senior Living Facility","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","G is for governance: ESG’s under-the-radar component","en_US"
".com",".com","Patricia P Baum","The Baum Jackson Investment Group","PERSONAL","Yield Curve Inversion: A flashing signal or false signal?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Why the U.S. and Canada can weather the economic shock from the Russia-Ukraine conflict","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Will economic turbulence disrupt global equity markets?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Preparing for the great sunset: What you need to know if tax code provisions expire","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Will economic turbulence disrupt global equity markets?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Is the market overreacting to the inverted yield curve?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Did you put off your wedding during the pandemic? Don't put off the money talk","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Well-being at work: What we’ve learned from the Great Resignation","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","The Russia-Ukraine conflict and a new Europe in the making","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","DELETE THIS","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Is the U.S. dollar losing its global appeal?","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","New year, new U.S. recession scorecard indicator","en_US"
".com",".com","","Insights Articles (blog posts)","MARKETING","Is the market overreacting to the inverted yield curve?","en_US"
